Year,Geography,TableID,Field,Value,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,Label
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,3747.0,55,025,002100,,55025002100,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,321.0,55,025,002100,,55025002100,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,39.0,55,025,002100,,55025002100,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,313.0,55,025,002100,,55025002100,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,1877.0,55,025,002500,,55025002500,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,1135.0,55,025,002500,,55025002500,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,277.0,55,025,002500,,55025002500,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,29.0,55,025,002500,,55025002500,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,416.0,55,025,002500,,55025002500,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,3361.0,55,025,010400,,55025010400,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,3063.0,55,025,010400,,55025010400,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,61.0,55,025,010400,,55025010400,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,40.0,55,025,010400,,55025010400,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,106.0,55,025,010400,,55025010400,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,9155.0,55,025,011102,,55025011102,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,7577.0,55,025,011102,,55025011102,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,177.0,55,025,011102,,55025011102,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,413.0,55,025,011102,,55025011102,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,605.0,55,025,011102,,55025011102,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,6165.0,55,025,011800,,55025011800,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,4870.0,55,025,011800,,55025011800,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,168.0,55,025,011800,,55025011800,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,114.0,55,025,011800,,55025011800,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,936.0,55,025,011800,,55025011800,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,7070.0,55,025,011900,,55025011900,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,6576.0,55,025,011900,,55025011900,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,152.0,55,025,011900,,55025011900,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,23.0,55,025,011900,,55025011900,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,184.0,55,025,011900,,55025011900,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,4097.0,55,025,012900,,55025012900,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,3977.0,55,025,012900,,55025012900,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,0.0,55,025,012900,,55025012900,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,35.0,55,025,012900,,55025012900,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,36.0,55,025,012900,,55025012900,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,4764.0,55,025,013000,,55025013000,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,4491.0,55,025,013000,,55025013000,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,9.0,55,025,013000,,55025013000,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,43.0,55,025,013000,,55025013000,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,124.0,55,025,013000,,55025013000,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,4850.0,55,025,013100,,55025013100,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,4531.0,55,025,013100,,55025013100,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,28.0,55,025,013100,,55025013100,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,32.0,55,025,013100,,55025013100,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,88.0,55,025,013100,,55025013100,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,3845.0,55,025,000800,,55025000800,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,3011.0,55,025,000800,,55025000800,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,137.0,55,025,000800,,55025000800,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,253.0,55,025,000800,,55025000800,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,237.0,55,025,000800,,55025000800,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,6565.0,55,025,001200,,55025001200,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,5616.0,55,025,001200,,55025001200,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,180.0,55,025,001200,,55025001200,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,305.0,55,025,001200,,55025001200,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,318.0,55,025,001200,,55025001200,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,9021.0,55,025,001403,,55025001403,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,5480.0,55,025,001403,,55025001403,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,861.0,55,025,001403,,55025001403,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,624.0,55,025,001403,,55025001403,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,1753.0,55,025,001403,,55025001403,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,5864.0,55,025,002000,,55025002000,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,4872.0,55,025,002000,,55025002000,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,332.0,55,025,002000,,55025002000,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,211.0,55,025,002000,,55025002000,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,189.0,55,025,002000,,55025002000,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,2203.0,55,025,002601,,55025002601,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,1448.0,55,025,002601,,55025002601,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,254.0,55,025,002601,,55025002601,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,66.0,55,025,002601,,55025002601,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,336.0,55,025,002601,,55025002601,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,5603.0,55,025,002603,,55025002603,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,3615.0,55,025,002603,,55025002603,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,932.0,55,025,002603,,55025002603,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,581.0,55,025,002603,,55025002603,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,370.0,55,025,002603,,55025002603,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,3733.0,55,025,003002,,55025003002,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,2316.0,55,025,003002,,55025003002,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,498.0,55,025,003002,,55025003002,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,122.0,55,025,003002,,55025003002,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,515.0,55,025,003002,,55025003002,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,5337.0,55,025,010600,,55025010600,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,4839.0,55,025,010600,,55025010600,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,42.0,55,025,010600,,55025010600,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,83.0,55,025,010600,,55025010600,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,201.0,55,025,010600,,55025010600,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,11760.0,55,025,010800,,55025010800,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,9678.0,55,025,010800,,55025010800,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,446.0,55,025,010800,,55025010800,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,748.0,55,025,010800,,55025010800,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,542.0,55,025,010800,,55025010800,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,4121.0,55,025,011000,,55025011000,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,3543.0,55,025,011000,,55025011000,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,88.0,55,025,011000,,55025011000,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,92.0,55,025,011000,,55025011000,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,263.0,55,025,011000,,55025011000,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,4599.0,55,025,012600,,55025012600,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,4118.0,55,025,012600,,55025012600,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,50.0,55,025,012600,,55025012600,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,21.0,55,025,012600,,55025012600,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,294.0,55,025,012600,,55025012600,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,4120.0,55,025,012700,,55025012700,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,3987.0,55,025,012700,,55025012700,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,9.0,55,025,012700,,55025012700,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,36.0,55,025,012700,,55025012700,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,49.0,55,025,012700,,55025012700,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,2789.0,55,025,012100,,55025012100,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,2618.0,55,025,012100,,55025012100,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,0.0,55,025,012100,,55025012100,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,13.0,55,025,012100,,55025012100,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,130.0,55,025,012100,,55025012100,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,2834.0,55,025,003200,,55025003200,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,897.0,55,025,003200,,55025003200,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,411.0,55,025,003200,,55025003200,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,1122.0,55,025,003200,,55025003200,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,155.0,55,025,003200,,55025003200,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,3118.0,55,025,000700,,55025000700,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,2718.0,55,025,000700,,55025000700,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,74.0,55,025,000700,,55025000700,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,119.0,55,025,000700,,55025000700,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,133.0,55,025,000700,,55025000700,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,3970.0,55,025,011504,,55025011504,Total Population (Race Universe)
2019,All Tracts in Madison City DownTown,B03002,B03002_003E,2851.0,55,025,011504,,55025011504,White Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_004E,522.0,55,025,011504,,55025011504,Black or African American Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_006E,274.0,55,025,011504,,55025011504,Asian Alone (Non-Hispanic)
2019,All Tracts in Madison City DownTown,B03002,B03002_012E,83.0,55,025,011504,,55025011504,Hispanic or Latino (of any race)
2019,All Tracts in Madison City DownTown,B03002,B03002_001E,3623.0,55,025,010300,,55025010300,Total Population (Race Universe)
